"","PFC","Subcortical","COMT.Genotype","AgeInverseCentered","Sex.ID","reducedCorrPercentileContiguous","se","plo","phi","tlo","thi"
"58","InferiorFrontalGyrus","Putamen",0.927,-0.015,0,0.34131450730371,0.0400134764553891,0.261287554392932,0.421341460214488,0.0906437236009906,0.591985291006429
"59","Lateral_OFC","Putamen",0.927,-0.015,0,0.232499899559245,0.0400134764553891,0.152472946648467,0.312526852470023,-0.0181708841434745,0.483170683261964
"60","Medial_OFC","Putamen",0.927,-0.015,0,0.1741162572979,0.0400134764553891,0.0940893043871218,0.254143210208678,-0.0765545264048194,0.424787041000619
"61","MiddleFrontalGyrus","Putamen",0.927,-0.015,0,0.185356470369326,0.0400134764553891,0.105329517458547,0.265383423280104,-0.0653143133333938,0.436027254072045
"62","SuperiorFrontalGyrus","Putamen",0.927,-0.015,0,0.256976350540475,0.0400134764553891,0.176949397629697,0.337003303451254,0.00630556683775607,0.507647134243195
"63","Ventral_ACC","Putamen",0.927,-0.015,0,0.332156951141817,0.0400134764553891,0.252129998231039,0.412183904052595,0.0814861674390973,0.582827734844536
"64","Dorsal_ACC","Accum",-1.073,-0.012,0,0.233644931888396,0.035669897990432,0.162305135907532,0.30498472786926,-0.0143891284753836,0.481678992252175
"65","InferiorFrontalGyrus","Accum",-1.073,-0.012,0,0.143647865402381,0.0356698979904336,0.0723080694215141,0.214987661383248,-0.104386194961399,0.391681925766161
"66","Lateral_OFC","Accum",-1.073,-0.012,0,0.174801710684142,0.0356698979904336,0.103461914703274,0.246141506665009,-0.0732323496796386,0.422835771047922
"67","Medial_OFC","Accum",-1.073,-0.012,0,0.224430328249854,0.0356698979904336,0.153090532268987,0.295770124230722,-0.0236037321139258,0.472464388613635
"68","MiddleFrontalGyrus","Accum",-1.073,-0.012,0,0.134981049911756,0.0356698979904336,0.0636412539308887,0.206320845892623,-0.113053010452024,0.383015110275536
"69","SuperiorFrontalGyrus","Accum",-1.073,-0.012,0,0.181443279510959,0.0356698979904336,0.110103483530092,0.252783075491826,-0.0665907808528209,0.429477339874739
"70","Ventral_ACC","Accum",-1.073,-0.012,0,0.308743473793117,0.0356698979904335,0.23740367781225,0.380083269773984,0.0607094134293372,0.556777534156898
"71","Dorsal_ACC","Caudate",-1.073,-0.012,0,0.270559094894236,0.0356698979904337,0.199219298913368,0.341898890875103,0.0225250345304554,0.518593155258016
"72","InferiorFrontalGyrus","Caudate",-1.073,-0.012,0,0.192448682871328,0.0356698979904335,0.121108886890461,0.263788478852195,-0.0555853774924525,0.440482743235108
"73","Lateral_OFC","Caudate",-1.073,-0.012,0,0.213534396136109,0.0356698979904335,0.142194600155242,0.284874192116976,-0.0344996642276711,0.461568456499889
"74","Medial_OFC","Caudate",-1.073,-0.012,0,0.181591330996395,0.0356698979904335,0.110251535015528,0.252931126977262,-0.0664427293673851,0.429625391360175
"75","MiddleFrontalGyrus","Caudate",-1.073,-0.012,0,0.177439214540515,0.0356698979904335,0.106099418559648,0.248779010521382,-0.0705948458232652,0.425473274904295
"76","SuperiorFrontalGyrus","Caudate",-1.073,-0.012,0,0.228254501150854,0.0356698979904335,0.156914705169987,0.299594297131721,-0.0197795592129261,0.476288561514634
"77","Ventral_ACC","Caudate",-1.073,-0.012,0,0.293558376591609,0.0356698979904335,0.222218580610742,0.364898172572476,0.0455243162278286,0.541592436955389
"78","Dorsal_ACC","Putamen",-1.073,-0.012,0,0.36255839931818,0.0356698979904337,0.291218603337312,0.433898195299047,0.114524338954399,0.61059245968196
"79","InferiorFrontalGyrus","Putamen",-1.073,-0.012,0,0.275921328806983,0.0356698979904335,0.204581532826116,0.34726112478785,0.0278872684432024,0.523955389170763
"80","Lateral_OFC","Putamen",-1.073,-0.012,0,0.214000430536563,0.0356698979904335,0.142660634555696,0.28534022651743,-0.0340336298272169,0.462034490900343
"81","Medial_OFC","Putamen",-1.073,-0.012,0,0.203228985139792,0.0356698979904335,0.131889189158925,0.27456878112066,-0.0448050752239877,0.451263045503573
"82","MiddleFrontalGyrus","Putamen",-1.073,-0.012,0,0.16168488528144,0.0356698979904335,0.0903450893005732,0.233024681262307,-0.0863491750823399,0.40971894564522
"83","SuperiorFrontalGyrus","Putamen",-1.073,-0.012,0,0.217845988165486,0.0356698979904335,0.146506192184619,0.289185784146353,-0.0301880721982942,0.465880048529266
"84","Ventral_ACC","Putamen",-1.073,-0.012,0,0.200452561617212,0.0356698979904335,0.129112765636344,0.271792357598079,-0.0475814987465687,0.448486621980992
"85","Dorsal_ACC","Accum",-0.073,-0.012,0,0.244952209856326,0.0215366463356159,0.201878917185094,0.288025502527558,0.00352553951625534,0.486378880196397
"86","InferiorFrontalGyrus","Accum",-0.073,-0.012,0,0.165649886970805,0.0215366463356171,0.122576594299571,0.208723179642039,-0.0757767833692661,0.407076557310876
"87","Lateral_OFC","Accum",-0.073,-0.012,0,0.185953619202651,0.0215366463356171,0.142880326531417,0.229026911873885,-0.05547305113742,0.427380289542722
"88","Medial_OFC","Accum",-0.073,-0.012,0,0.216208199157052,0.0215366463356171,0.173134906485818,0.259281491828287,-0.0252184711830188,0.457634869497124
"89","MiddleFrontalGyrus","Accum",-0.073,-0.012,0,0.133696556433223,0.0215366463356171,0.0906232637619889,0.176769849104457,-0.107730113906848,0.375123226773294
"90","SuperiorFrontalGyrus","Accum",-0.073,-0.012,0,0.182553638987934,0.0215366463356171,0.1394803463167,0.225626931659168,-0.0588730313521373,0.423980309328005
"91","Ventral_ACC","Accum",-0.073,-0.012,0,0.316260756471136,0.0215366463356171,0.273187463799902,0.35933404914237,0.0748340861310646,0.557687426811207
"92","Dorsal_ACC","Caudate",-0.073,-0.012,0,0.25429720652089,0.0215366463356172,0.211223913849656,0.297370499192124,0.0128705361808188,0.495723876860961
"93","InferiorFrontalGyrus","Caudate",-0.073,-0.012,0,0.188239829736673,0.0215366463356172,0.145166537065439,0.231313122407907,-0.0531868406033983,0.429666500076744
"94","Lateral_OFC","Caudate",-0.073,-0.012,0,0.199508860860257,0.0215366463356172,0.156435568189022,0.242582153531491,-0.0419178094798146,0.440935531200328
"95","Medial_OFC","Caudate",-0.073,-0.012,0,0.167597425635248,0.0215366463356172,0.124524132964014,0.210670718306483,-0.0738292447048231,0.409024095975319
"96","MiddleFrontalGyrus","Caudate",-0.073,-0.012,0,0.170437342183256,0.0215366463356172,0.127364049512022,0.213510634854491,-0.0709893281568151,0.411864012523327
"97","SuperiorFrontalGyrus","Caudate",-0.073,-0.012,0,0.211174352188684,0.0215366463356172,0.16810105951745,0.254247644859919,-0.0302523181513867,0.452601022528756
"98","Ventral_ACC","Caudate",-0.073,-0.012,0,0.27296372305469,0.0215366463356172,0.229890430383456,0.316037015725925,0.0315370527146188,0.514390393394761
"99","Dorsal_ACC","Putamen",-0.073,-0.012,0,0.429474211998278,0.0215366463356172,0.386400919327043,0.472547504669512,0.188047541658206,0.670900882338349
"100","InferiorFrontalGyrus","Putamen",-0.073,-0.012,0,0.310229724734033,0.0215366463356172,0.267156432062798,0.353303017405267,0.0688030543939615,0.551656395074104
"101","Lateral_OFC","Putamen",-0.073,-0.012,0,0.224661113472328,0.0215366463356172,0.181587820801094,0.267734406143563,-0.016765556867743,0.466087783812399
"102","Medial_OFC","Putamen",-0.073,-0.012,0,0.190830679101187,0.0215366463356172,0.147757386429953,0.233903971772422,-0.0505959912388838,0.432257349441259
"103","MiddleFrontalGyrus","Putamen",-0.073,-0.012,0,0.174000527421479,0.0215366463356172,0.130927234750244,0.217073820092713,-0.0674261429185927,0.41542719776155
"104","SuperiorFrontalGyrus","Putamen",-0.073,-0.012,0,0.238461318837922,0.0215366463356172,0.195388026166687,0.281534611509156,-0.00296535150214941,0.479887989177993
"105","Ventral_ACC","Putamen",-0.073,-0.012,0,0.264952377601075,0.0215366463356172,0.221879084929841,0.30802567027231,0.023525707261004,0.506379047941147
"106","Dorsal_ACC","Accum",0.927,-0.012,0,0.256259487824257,0.0358645837572349,0.184530320309787,0.327988655338726,0.00811315582986563,0.504405819818648
"107","InferiorFrontalGyrus","Accum",0.927,-0.012,0,0.187651908539229,0.0358645837572369,0.115922741024755,0.259381076053703,-0.0604944234551633,0.435798240533621
"108","Lateral_OFC","Accum",0.927,-0.012,0,0.197105527721161,0.0358645837572369,0.125376360206687,0.268834695235634,-0.0510408042732314,0.445251859715553
"109","Medial_OFC","Accum",0.927,-0.012,0,0.20798607006425,0.0358645837572368,0.136256902549777,0.279715237578724,-0.0401602619301417,0.456132402058642
"110","MiddleFrontalGyrus","Accum",0.927,-0.012,0,0.13241206295469,0.0358645837572369,0.0606828954402167,0.204141230469164,-0.115734269039702,0.380558394949083
"111","SuperiorFrontalGyrus","Accum",0.927,-0.012,0,0.183663998464909,0.0358645837572369,0.111934830950435,0.255393165979382,-0.0644823335294835,0.431810330459301
"112","Ventral_ACC","Accum",0.927,-0.012,0,0.323778039149154,0.0358645837572368,0.252048871634681,0.395507206663628,0.0756317071547623,0.571924371143546
"113","Dorsal_ACC","Caudate",0.927,-0.012,0,0.238035318147544,0.035864583757237,0.16630615063307,0.309764485662018,-0.0101110138468477,0.486181650141936
"114","InferiorFrontalGyrus","Caudate",0.927,-0.012,0,0.184030976602018,0.0358645837572368,0.112301809087545,0.255760144116492,-0.0641153553923739,0.43217730859641
"115","Lateral_OFC","Caudate",0.927,-0.012,0,0.185483325584404,0.0358645837572368,0.11375415806993,0.257212493098878,-0.0626630064099879,0.433629657578796
"116","Medial_OFC","Caudate",0.927,-0.012,0,0.153603520274101,0.0358645837572368,0.0818743527596276,0.225332687788575,-0.0945428117202907,0.401749852268493
"117","MiddleFrontalGyrus","Caudate",0.927,-0.012,0,0.163435469825997,0.0358645837572368,0.0917063023115237,0.235164637340471,-0.0847108621683947,0.411581801820389
"118","SuperiorFrontalGyrus","Caudate",0.927,-0.012,0,0.194094203226515,0.0358645837572368,0.122365035712041,0.265823370740989,-0.0540521287678771,0.442240535220907
"119","Ventral_ACC","Caudate",0.927,-0.012,0,0.252369069517771,0.0358645837572368,0.180639902003298,0.324098237032245,0.00422273752337946,0.500515401512164
"120","Dorsal_ACC","Putamen",0.927,-0.012,0,0.496390024678376,0.035864583757237,0.424660857163902,0.56811919219285,0.248243692683984,0.744536356672768
"121","InferiorFrontalGyrus","Putamen",0.927,-0.012,0,0.344538120661083,0.0358645837572368,0.272808953146609,0.416267288175557,0.0963917886666909,0.592684452655475
"122","Lateral_OFC","Putamen",0.927,-0.012,0,0.235321796408093,0.0358645837572368,0.16359262889362,0.307050963922567,-0.0128245355862988,0.483468128402485
"123","Medial_OFC","Putamen",0.927,-0.012,0,0.178432373062583,0.0358645837572368,0.106703205548109,0.250161540577056,-0.0697139589318095,0.426578705056975
"124","MiddleFrontalGyrus","Putamen",0.927,-0.012,0,0.186316169561517,0.0358645837572368,0.114587002047043,0.25804533707599,-0.0618301624328752,0.434462501555909
"125","SuperiorFrontalGyrus","Putamen",0.927,-0.012,0,0.259076649510358,0.0358645837572368,0.187347481995884,0.330805817024831,0.0109303175159657,0.50722298150475
"126","Ventral_ACC","Putamen",0.927,-0.012,0,0.329452193584939,0.0358645837572368,0.257723026070465,0.401181361099413,0.0813058615905471,0.577598525579331
"127","Dorsal_ACC","Accum",-1.073,-0.009,0,0.241858521956131,0.0322700900226275,0.177318341910876,0.306398702001386,-0.00430598289829678,0.488023026810559
"128","InferiorFrontalGyrus","Accum",-1.073,-0.009,0,0.148499737991779,0.0322700900226291,0.0839595579465214,0.213039918037038,-0.097664766862649,0.394664242846208
"129","Lateral_OFC","Accum",-1.073,-0.009,0,0.176818484675672,0.0322700900226291,0.112278304630414,0.24135866472093,-0.0693460201787563,0.422982989530101
"130","Medial_OFC","Accum",-1.073,-0.009,0,0.229604963657219,0.032270090022629,0.165064783611961,0.294145143702477,-0.0165595411972094,0.475769468511648
"131","MiddleFrontalGyrus","Accum",-1.073,-0.009,0,0.136953695714499,0.0322700900226291,0.0724135156692413,0.201493875759757,-0.109210809139929,0.383118200568928
"132","SuperiorFrontalGyrus","Accum",-1.073,-0.009,0,0.184906335066636,0.0322700900226291,0.120366155021378,0.249446515111894,-0.0612581697877922,0.431070839921065
"133","Ventral_ACC","Accum",-1.073,-0.009,0,0.314821272124554,0.032270090022629,0.250281092079296,0.379361452169812,0.0686567672701254,0.560985776978982
"134","Dorsal_ACC","Caudate",-1.073,-0.009,0,0.280380512388557,0.0322700900226292,0.215840332343299,0.344920692433815,0.0342160075341285,0.526545017242986
"135","InferiorFrontalGyrus","Caudate",-1.073,-0.009,0,0.202985993477805,0.032270090022629,0.138445813432547,0.267526173523063,-0.0431785113766237,0.449150498332233
"136","Lateral_OFC","Caudate",-1.073,-0.009,0,0.216636602878953,0.032270090022629,0.152096422833695,0.281176782924211,-0.0295279019754756,0.462801107733381
"137","Medial_OFC","Caudate",-1.073,-0.009,0,0.188839008317442,0.032270090022629,0.124298828272184,0.2533791883627,-0.0573254965369865,0.43500351317187
"138","MiddleFrontalGyrus","Caudate",-1.073,-0.009,0,0.182156871269286,0.0322700900226289,0.117616691224028,0.246697051314544,-0.0640076335851427,0.428321376123714
"139","SuperiorFrontalGyrus","Caudate",-1.073,-0.009,0,0.232677021140062,0.032270090022629,0.168136841094804,0.29721720118532,-0.0134874837143666,0.47884152599449
"140","Ventral_ACC","Caudate",-1.073,-0.009,0,0.30047129918636,0.032270090022629,0.235931119141102,0.365011479231618,0.0543067943319316,0.546635804040788
"141","Dorsal_ACC","Putamen",-1.073,-0.009,0,0.374386784691869,0.0322700900226292,0.309846604646611,0.438926964737127,0.12822227983744,0.620551289546297
"142","InferiorFrontalGyrus","Putamen",-1.073,-0.009,0,0.287313147699705,0.032270090022629,0.222772967654447,0.351853327744963,0.0411486428452769,0.533477652554134
"143","Lateral_OFC","Putamen",-1.073,-0.009,0,0.220514850894455,0.032270090022629,0.155974670849198,0.285055030939713,-0.025649653959973,0.466679355748884
"144","Medial_OFC","Putamen",-1.073,-0.009,0,0.209647545424702,0.032270090022629,0.145107365379445,0.27418772546996,-0.036516959429726,0.455812050279131
"145","MiddleFrontalGyrus","Putamen",-1.073,-0.009,0,0.16922031506371,0.032270090022629,0.104680135018452,0.233760495108968,-0.0769441897907185,0.415384819918138
"146","SuperiorFrontalGyrus","Putamen",-1.073,-0.009,0,0.227650266701601,0.032270090022629,0.163110086656344,0.292190446746859,-0.018514238152827,0.47381477155603
"147","Ventral_ACC","Putamen",-1.073,-0.009,0,0.215299379328221,0.032270090022629,0.150759199282964,0.279839559373479,-0.030865125526207,0.46146388418265
"148","Dorsal_ACC","Accum",-0.073,-0.009,0,0.252416724689249,0.0193640491572181,0.213688626374813,0.291144823003685,0.0117273102792997,0.493106139099198
"149","InferiorFrontalGyrus","Accum",-0.073,-0.009,0,0.171573141001511,0.019364049157219,0.132845042687073,0.210301239315949,-0.0691162734084384,0.412262555411461
"150","Lateral_OFC","Accum",-0.073,-0.009,0,0.188455874740154,0.019364049157219,0.149727776425716,0.227183973054592,-0.0522335396697957,0.429145289150103
"151","Medial_OFC","Accum",-0.073,-0.009,0,0.220380064662911,0.019364049157219,0.181651966348473,0.259108162977349,-0.0203093497470387,0.46106947907286
"152","MiddleFrontalGyrus","Accum",-0.073,-0.009,0,0.136490152373915,0.019364049157219,0.0977620540594768,0.175218250688353,-0.104199262036035,0.377179566783864
"153","SuperiorFrontalGyrus","Accum",-0.073,-0.009,0,0.186707108152858,0.019364049157219,0.14797900983842,0.225435206467296,-0.0539823062570912,0.427396522562808
"154","Ventral_ACC","Accum",-0.073,-0.009,0,0.321245956421529,0.019364049157219,0.282517858107091,0.359974054735967,0.0805565420115798,0.561935370831479
"155","Dorsal_ACC","Caudate",-0.073,-0.009,0,0.266201518873307,0.0193640491572191,0.227473420558869,0.304929617187745,0.0255121044633575,0.506890933283257
"156","InferiorFrontalGyrus","Caudate",-0.073,-0.009,0,0.200656600453437,0.0193640491572191,0.161928502138999,0.239384698767875,-0.0400328139565122,0.441346014863387
"157","Lateral_OFC","Caudate",-0.073,-0.009,0,0.206590353347848,0.0193640491572191,0.16786225503341,0.245318451662286,-0.0340990610621017,0.447279767757797
"158","Medial_OFC","Caudate",-0.073,-0.009,0,0.172915650468158,0.0193640491572191,0.13418755215372,0.211643748782596,-0.0677737639417915,0.413605064878107
"159","MiddleFrontalGyrus","Caudate",-0.073,-0.009,0,0.177536002665345,0.0193640491572191,0.138807904350907,0.216264100979783,-0.0631534117446048,0.418225417075294
"160","SuperiorFrontalGyrus","Caudate",-0.073,-0.009,0,0.219746142420826,0.0193640491572191,0.181018044106388,0.258474240735264,-0.0209432719891232,0.460435556830776
"161","Ventral_ACC","Caudate",-0.073,-0.009,0,0.281545955214248,0.0193640491572191,0.24281785689981,0.320274053528686,0.0408565408042985,0.522235369624197
"162","Dorsal_ACC","Putamen",-0.073,-0.009,0,0.434522345692852,0.0193640491572191,0.395794247378414,0.47325044400729,0.193832931282903,0.675211760102802
"163","InferiorFrontalGyrus","Putamen",-0.073,-0.009,0,0.317537440859081,0.0193640491572191,0.278809342544642,0.356265539173519,0.0768480264491312,0.55822685526903
"164","Lateral_OFC","Putamen",-0.073,-0.009,0,0.229329272075699,0.0193640491572191,0.19060117376126,0.268057370390137,-0.0113601423342509,0.470018686485648
"165","Medial_OFC","Putamen",-0.073,-0.009,0,0.196198017125984,0.0193640491572191,0.157469918811546,0.234926115440422,-0.0444913972839657,0.436887431535933
"166","MiddleFrontalGyrus","Putamen",-0.073,-0.009,0,0.178248091908709,0.0193640491572191,0.139519993594271,0.216976190223147,-0.0624413225012405,0.418937506318659
"167","SuperiorFrontalGyrus","Putamen",-0.073,-0.009,0,0.244413607590921,0.0193640491572191,0.205685509276483,0.283141705905359,0.00372419318097128,0.48510302200087
"168","Ventral_ACC","Putamen",-0.073,-0.009,0,0.271023407678142,0.0193640491572191,0.232295309363703,0.30975150599258,0.0303339932681921,0.511712822088091
"169","Dorsal_ACC","Accum",0.927,-0.009,0,0.262974927422367,0.0320822309005422,0.198810465621282,0.327139389223451,0.0169086624282104,0.509041192416523
"170","InferiorFrontalGyrus","Accum",0.927,-0.009,0,0.194646544011243,0.032082230900544,0.130482082210155,0.258811005812331,-0.0514197209829149,0.4407128090054
"171","Lateral_OFC","Accum",0.927,-0.009,0,0.200093264804635,0.032082230900544,0.135928803003547,0.264257726605723,-0.0459730001895221,0.446159529798793
"172","Medial_OFC","Accum",0.927,-0.009,0,0.211155165668602,0.032082230900544,0.146990703867514,0.27531962746969,-0.034911099325555,0.45722143066276
"173","MiddleFrontalGyrus","Accum",0.927,-0.009,0,0.13602660903333,0.032082230900544,0.0718621472322422,0.200191070834418,-0.110039655960827,0.382092874027488
"174","SuperiorFrontalGyrus","Accum",0.927,-0.009,0,0.18850788123908,0.032082230900544,0.124343419437992,0.252672343040168,-0.057558383755077,0.434574146233238
"175","Ventral_ACC","Accum",0.927,-0.009,0,0.327670640718505,0.032082230900544,0.263506178917417,0.391835102519593,0.0816043757243472,0.573736905712662
"176","Dorsal_ACC","Caudate",0.927,-0.009,0,0.252022525358057,0.0320822309005441,0.187858063556969,0.316186987159145,0.00595626036389943,0.498088790352214
"177","InferiorFrontalGyrus","Caudate",0.927,-0.009,0,0.19832720742907,0.0320822309005439,0.134162745627982,0.262491669230158,-0.0477390575650875,0.444393472423227
"178","Lateral_OFC","Caudate",0.927,-0.009,0,0.196544103816743,0.032082230900544,0.132379642015655,0.260708565617831,-0.0495221611774147,0.4426103688109
"179","Medial_OFC","Caudate",0.927,-0.009,0,0.156992292618874,0.0320822309005439,0.0928278308177861,0.221156754419962,-0.0890739723752834,0.403058557613031
"180","MiddleFrontalGyrus","Caudate",0.927,-0.009,0,0.172915134061404,0.0320822309005439,0.108750672260316,0.237079595862491,-0.0731511309327538,0.418981399055561
"181","SuperiorFrontalGyrus","Caudate",0.927,-0.009,0,0.206815263701591,0.0320822309005439,0.142650801900503,0.270979725502679,-0.0392510012925667,0.452881528695748
"182","Ventral_ACC","Caudate",0.927,-0.009,0,0.262620611242136,0.0320822309005439,0.198456149441048,0.326785073043224,0.0165543462479785,0.508686876236293
"183","Dorsal_ACC","Putamen",0.927,-0.009,0,0.494657906693835,0.0320822309005441,0.430493444892747,0.558822368494924,0.248591641699678,0.740724171687993
"184","InferiorFrontalGyrus","Putamen",0.927,-0.009,0,0.347761734018456,0.0320822309005439,0.283597272217368,0.411926195819544,0.101695469024298,0.593827999012613
"185","Lateral_OFC","Putamen",0.927,-0.009,0,0.238143693256942,0.0320822309005439,0.173979231455854,0.302308155058029,-0.00792257173721578,0.484209958251099
"186","Medial_OFC","Putamen",0.927,-0.009,0,0.182748488827265,0.0320822309005439,0.118584027026177,0.246912950628353,-0.0633177761668922,0.428814753821423
"187","MiddleFrontalGyrus","Putamen",0.927,-0.009,0,0.187275868753708,0.032082230900544,0.12311140695262,0.251440330554796,-0.0587903962404492,0.433342133747866
"188","SuperiorFrontalGyrus","Putamen",0.927,-0.009,0,0.26117694848024,0.0320822309005439,0.197012486679152,0.325341410281328,0.0151106834860827,0.507243213474397
"189","Ventral_ACC","Putamen",0.927,-0.009,0,0.326747436028062,0.0320822309005439,0.262582974226974,0.390911897829149,0.0806811710339042,0.572813701022219
"190","Dorsal_ACC","Accum",-1.073,-0.006,0,0.250072112023866,0.0294768029517073,0.191118506120452,0.309025717927281,0.0053129318917069,0.494831292156025
"191","InferiorFrontalGyrus","Accum",-1.073,-0.006,0,0.153351610581178,0.0294768029517088,0.0943980046777602,0.212305216484595,-0.0914075695509822,0.398110790713338
"192","Lateral_OFC","Accum",-1.073,-0.006,0,0.178835258667203,0.0294768029517088,0.119881652763785,0.23778886457062,-0.065923921464957,0.423594438799363
"193","Medial_OFC","Accum",-1.073,-0.006,0,0.234779599064584,0.0294768029517087,0.175825993161166,0.293733204968001,-0.00997958106757604,0.479538779196744
"194","MiddleFrontalGyrus","Accum",-1.073,-0.006,0,0.138926341517243,0.0294768029517088,0.0799727356138254,0.19787994742066,-0.105832838614917,0.383685521649403
"195","SuperiorFrontalGyrus","Accum",-1.073,-0.006,0,0.188369390622313,0.0294768029517088,0.129415784718896,0.247322996525731,-0.0563897895098466,0.433128570754473
"196","Ventral_ACC","Accum",-1.073,-0.006,0,0.32089907045599,0.0294768029517087,0.261945464552573,0.379852676359408,0.0761398903238304,0.56565825058815
"197","Dorsal_ACC","Caudate",-1.073,-0.006,0,0.290201929882878,0.0294768029517089,0.231248323979461,0.349155535786296,0.0454427497507185,0.534961110015038
"198","InferiorFrontalGyrus","Caudate",-1.073,-0.006,0,0.213523304084282,0.0294768029517087,0.154569698180864,0.272476909987699,-0.031235876047878,0.458282484216442
"199","Lateral_OFC","Caudate",-1.073,-0.006,0,0.219738809621797,0.0294768029517087,0.160785203718379,0.278692415525214,-0.0250203705103631,0.464497989753957
"200","Medial_OFC","Caudate",-1.073,-0.006,0,0.196086685638489,0.0294768029517087,0.137133079735071,0.255040291541906,-0.048672494493671,0.440845865770649
"201","MiddleFrontalGyrus","Caudate",-1.073,-0.006,0,0.186874527998056,0.0294768029517087,0.127920922094639,0.245828133901474,-0.0578846521341033,0.431633708130216
"202","SuperiorFrontalGyrus","Caudate",-1.073,-0.006,0,0.23709954112927,0.0294768029517087,0.178145935225852,0.296053147032687,-0.00765963900289018,0.481858721261429
"203","Ventral_ACC","Caudate",-1.073,-0.006,0,0.307384221781111,0.0294768029517087,0.248430615877694,0.366337827684528,0.0626250416489513,0.552143401913271
"204","Dorsal_ACC","Putamen",-1.073,-0.006,0,0.386215170065558,0.0294768029517089,0.32726156416214,0.445168775968976,0.141455989933398,0.630974350197718
"205","InferiorFrontalGyrus","Putamen",-1.073,-0.006,0,0.298704966592428,0.0294768029517087,0.239751360689011,0.357658572495845,0.0539457864602683,0.543464146724588
"206","Lateral_OFC","Putamen",-1.073,-0.006,0,0.227029271252348,0.0294768029517087,0.16807566534893,0.285982877155765,-0.0177299088798121,0.471788451384508
"207","Medial_OFC","Putamen",-1.073,-0.006,0,0.216066105709612,0.0294768029517087,0.157112499806195,0.27501971161303,-0.0286930744225475,0.460825285841772
"208","MiddleFrontalGyrus","Putamen",-1.073,-0.006,0,0.17675574484598,0.0294768029517087,0.117802138942562,0.235709350749397,-0.0680034352861803,0.421514924978139
"209","SuperiorFrontalGyrus","Putamen",-1.073,-0.006,0,0.237454545237717,0.0294768029517087,0.1785009393343,0.296408151141134,-0.0073046348944428,0.482213725369877
"210","Ventral_ACC","Putamen",-1.073,-0.006,0,0.230146197039231,0.0294768029517087,0.171192591135814,0.289099802942649,-0.0146129830929284,0.474905377171391
"211","Dorsal_ACC","Accum",-0.073,-0.006,0,0.259881239522172,0.0175072034178473,0.224866832686477,0.294895646357866,0.0197614000752672,0.500001078969076
"212","InferiorFrontalGyrus","Accum",-0.073,-0.006,0,0.177496395032217,0.0175072034178479,0.142481988196521,0.212510801867913,-0.0626234444146876,0.417616234479122
"213","Lateral_OFC","Accum",-0.073,-0.006,0,0.190958130277656,0.0175072034178479,0.155943723441961,0.225972537113352,-0.0491617091692482,0.431077969724561
"214","Medial_OFC","Accum",-0.073,-0.006,0,0.224551930168769,0.0175072034178479,0.189537523333073,0.259566337004465,-0.0155679092781355,0.464671769615674
"215","MiddleFrontalGyrus","Accum",-0.073,-0.006,0,0.139283748314606,0.0175072034178479,0.104269341478911,0.174298155150302,-0.100836091132298,0.379403587761511
"216","SuperiorFrontalGyrus","Accum",-0.073,-0.006,0,0.190860577317783,0.0175072034178479,0.155846170482087,0.225874984153479,-0.0492592621291219,0.430980416764687
"217","Ventral_ACC","Accum",-0.073,-0.006,0,0.326231156371923,0.0175072034178479,0.291216749536227,0.361245563207618,0.0861113169250179,0.566350995818827
"218","Dorsal_ACC","Caudate",-0.073,-0.006,0,0.278105831225724,0.0175072034178481,0.243091424390028,0.31312023806142,0.0379859917788193,0.518225670672629
"219","InferiorFrontalGyrus","Caudate",-0.073,-0.006,0,0.213073371170202,0.017507203417848,0.178058964334506,0.248087778005898,-0.027046468276703,0.453193210617106
"220","Lateral_OFC","Caudate",-0.073,-0.006,0,0.213671845835439,0.017507203417848,0.178657438999743,0.248686252671135,-0.0264479936114657,0.453791685282343
"221","Medial_OFC","Caudate",-0.073,-0.006,0,0.178233875301068,0.017507203417848,0.143219468465372,0.213248282136764,-0.0618859641458369,0.418353714747972
"222","MiddleFrontalGyrus","Caudate",-0.073,-0.006,0,0.184634663147433,0.017507203417848,0.149620256311737,0.219649069983129,-0.0554851762994715,0.424754502594338
"223","SuperiorFrontalGyrus","Caudate",-0.073,-0.006,0,0.228317932652968,0.017507203417848,0.193303525817272,0.263332339488664,-0.0118019067939367,0.468437772099873
"224","Ventral_ACC","Caudate",-0.073,-0.006,0,0.290128187373806,0.017507203417848,0.25511378053811,0.325142594209502,0.050008347926901,0.53024802682071
"225","Dorsal_ACC","Putamen",-0.073,-0.006,0,0.439570479387427,0.017507203417848,0.40455607255173,0.474584886223123,0.199450639940522,0.679690318834331
"226","InferiorFrontalGyrus","Putamen",-0.073,-0.006,0,0.324845156984129,0.017507203417848,0.289830750148432,0.359859563819825,0.0847253175372239,0.564964996431033
"227","Lateral_OFC","Putamen",-0.073,-0.006,0,0.233997430679069,0.017507203417848,0.198983023843373,0.269011837514765,-0.00612240876783582,0.474117270125973
"228","Medial_OFC","Putamen",-0.073,-0.006,0,0.20156535515078,0.017507203417848,0.166550948315084,0.236579761986476,-0.0385544842961247,0.441685194597685
"229","MiddleFrontalGyrus","Putamen",-0.073,-0.006,0,0.182495656395939,0.017507203417848,0.147481249560243,0.217510063231635,-0.0576241830509652,0.422615495842844
