"","PFC","Subcortical","CompositeRecoded.Genotype","AgeInverseCentered","Sex.ID","reducedCorrPercentileContiguous","se","plo","phi","tlo","thi"
"296","InferiorFrontalGyrus","Accum",-0.173,-0.009,0,0.165382682832109,0.0193970289100647,0.126588625011979,0.204176740652238,-0.0702370622951996,0.401002427959417
"297","Lateral_OFC","Accum",-0.173,-0.009,0,0.182548555660902,0.0193970289100647,0.143754497840772,0.221342613481031,-0.0530711894664065,0.41816830078821
"298","Medial_OFC","Accum",-0.173,-0.009,0,0.217930090258052,0.0193970289100647,0.179136032437922,0.256724148078181,-0.0176896548692568,0.45354983538536
"299","MiddleFrontalGyrus","Accum",-0.173,-0.009,0,0.13132767558927,0.0193970289100647,0.0925336177691405,0.170121733409399,-0.104292069538038,0.366947420716578
"300","SuperiorFrontalGyrus","Accum",-0.173,-0.009,0,0.181379069292719,0.0193970289100647,0.14258501147259,0.220173127112848,-0.0542406758345894,0.416998814420027
"301","Ventral_ACC","Accum",-0.173,-0.009,0,0.315241818955452,0.0193970289100647,0.276447761135323,0.354035876775582,0.0796220738281438,0.550861564082761
"302","Dorsal_ACC","Caudate",-0.173,-0.009,0,0.261373719461748,0.0193970289100646,0.222579661641619,0.300167777281878,0.0257539743344401,0.496993464589057
"303","InferiorFrontalGyrus","Caudate",-0.173,-0.009,0,0.197766386015187,0.0193970289100648,0.158972328195057,0.236560443835316,-0.0378533591121217,0.433386131142495
"304","Lateral_OFC","Caudate",-0.173,-0.009,0,0.205916971662887,0.0193970289100648,0.167122913842757,0.244711029483017,-0.0297027734644214,0.441536716790195
"305","Medial_OFC","Caudate",-0.173,-0.009,0,0.172685649177112,0.0193970289100648,0.133891591356983,0.211479706997242,-0.0629340959501962,0.408305394304421
"306","MiddleFrontalGyrus","Caudate",-0.173,-0.009,0,0.175579530324033,0.0193970289100648,0.136785472503903,0.214373588144162,-0.0600402148032758,0.411199275451341
"307","SuperiorFrontalGyrus","Caudate",-0.173,-0.009,0,0.217392628970842,0.0193970289100648,0.178598571150712,0.256186686790971,-0.0182271161564665,0.45301237409815
"308","Ventral_ACC","Caudate",-0.173,-0.009,0,0.281803871428042,0.0193970289100648,0.243009813607913,0.320597929248172,0.046184126300734,0.517423616555351
"309","Dorsal_ACC","Putamen",-0.173,-0.009,0,0.42225908261382,0.0193970289100646,0.383465024793691,0.461053140433949,0.186639337486512,0.657878827741129
"310","InferiorFrontalGyrus","Putamen",-0.173,-0.009,0,0.306795467642802,0.0193970289100648,0.268001409822672,0.345589525462931,0.0711757225154933,0.54241521277011
"311","Lateral_OFC","Putamen",-0.173,-0.009,0,0.222332159862511,0.0193970289100648,0.183538102042381,0.26112621768264,-0.0132875852647977,0.457951904989819
"312","Medial_OFC","Putamen",-0.173,-0.009,0,0.193190079091023,0.0193970289100648,0.154396021270894,0.231984136911153,-0.0424296660362852,0.428809824218332
"313","MiddleFrontalGyrus","Putamen",-0.173,-0.009,0,0.170940672436516,0.0193970289100648,0.132146614616386,0.209734730256645,-0.0646790726907929,0.406560417563824
"314","SuperiorFrontalGyrus","Putamen",-0.173,-0.009,0,0.234954331586338,0.0193970289100648,0.196160273766209,0.273748389406468,-0.000665413540970272,0.470574076713647
"315","Ventral_ACC","Putamen",-0.173,-0.009,0,0.25939550789944,0.0193970289100648,0.220601450079311,0.29818956571957,0.0237757627721319,0.495015253026749
"316","Dorsal_ACC","Accum",0.327,-0.009,0,0.258984721761413,0.0211085554347515,0.21676761089191,0.301201832630916,0.0227772497757155,0.495192193747111
"317","InferiorFrontalGyrus","Accum",0.327,-0.009,0,0.183055713530346,0.0211085554347506,0.140838602660845,0.225272824399847,-0.0531517584553515,0.419263185516043
"318","Lateral_OFC","Accum",0.327,-0.009,0,0.199368313415488,0.0211085554347506,0.157151202545987,0.24158542428499,-0.036839158570209,0.435575785401186
"319","Medial_OFC","Accum",0.327,-0.009,0,0.220007570666991,0.0211085554347506,0.17779045979749,0.262224681536493,-0.0161999013187059,0.456215042652689
"320","MiddleFrontalGyrus","Accum",0.327,-0.009,0,0.145105448799575,0.0211085554347506,0.102888337930074,0.187322559669076,-0.0911020231861225,0.381312920785272
"321","SuperiorFrontalGyrus","Accum",0.327,-0.009,0,0.195028817542346,0.0211085554347506,0.152811706672845,0.237245928411847,-0.0411786544433513,0.431236289528043
"322","Ventral_ACC","Accum",0.327,-0.009,0,0.328939265617731,0.0211085554347507,0.286722154748229,0.371156376487232,0.0927317936320332,0.565146737603428
"323","Dorsal_ACC","Caudate",0.327,-0.009,0,0.257277323829964,0.0211085554347505,0.215060212960463,0.299494434699465,0.0210698518442672,0.493484795815662
"324","InferiorFrontalGyrus","Caudate",0.327,-0.009,0,0.203084767012421,0.0211085554347507,0.160867656142919,0.245301877881922,-0.0331227049732765,0.439292238998118
"325","Lateral_OFC","Caudate",0.327,-0.009,0,0.207184310305341,0.0211085554347507,0.164967199435839,0.249401421174842,-0.0290231616803568,0.443391782291038
"326","Medial_OFC","Caudate",0.327,-0.009,0,0.169217740110636,0.0211085554347507,0.127000629241135,0.211434850980137,-0.0669897318750614,0.405425212096333
"327","MiddleFrontalGyrus","Caudate",0.327,-0.009,0,0.179468787696597,0.0211085554347507,0.137251676827096,0.221685898566099,-0.0567386842891,0.415676259682295
"328","SuperiorFrontalGyrus","Caudate",0.327,-0.009,0,0.220032318146098,0.0211085554347507,0.177815207276597,0.262249429015599,-0.0161751538395993,0.456239790131795
"329","Ventral_ACC","Caudate",0.327,-0.009,0,0.273390210269102,0.0211085554347507,0.231173099399601,0.315607321138603,0.0371827382834047,0.509597682254799
"330","Dorsal_ACC","Putamen",0.327,-0.009,0,0.456267998514944,0.0211085554347505,0.414050887645443,0.498485109384445,0.220060526529247,0.692475470500641
"331","InferiorFrontalGyrus","Putamen",0.327,-0.009,0,0.336833387435344,0.0211085554347507,0.294616276565843,0.379050498304846,0.100625915449647,0.573040859421042
"332","Lateral_OFC","Putamen",0.327,-0.009,0,0.241169207826646,0.0211085554347507,0.198952096957145,0.283386318696147,0.00496173584094856,0.477376679812343
"333","Medial_OFC","Putamen",0.327,-0.009,0,0.199426798176666,0.0211085554347507,0.157209687307164,0.241643909046167,-0.0367806738090316,0.435634270162363
"334","MiddleFrontalGyrus","Putamen",0.327,-0.009,0,0.191865213525954,0.0211085554347507,0.149648102656452,0.234082324395455,-0.0443422584597437,0.428072685511651
"335","SuperiorFrontalGyrus","Putamen",0.327,-0.009,0,0.262077093242176,0.0211085554347507,0.219859982372674,0.304294204111677,0.0258696212564783,0.498284565227873
"336","Ventral_ACC","Putamen",0.327,-0.009,0,0.288936069680017,0.0211085554347507,0.246718958810515,0.331153180549518,0.0527285976943194,0.525143541665714
"337","Dorsal_ACC","Accum",0.827,-0.009,0,0.27272957838307,0.0287104232429565,0.215308731897158,0.330150424868983,0.0333369323329777,0.512122224433163
"338","InferiorFrontalGyrus","Accum",0.827,-0.009,0,0.200728744228583,0.028710423242954,0.143307897742675,0.258149590714491,-0.0386639018215087,0.440121390278675
"339","Lateral_OFC","Accum",0.827,-0.009,0,0.216188071170075,0.028710423242954,0.158767224684167,0.273608917655983,-0.0232045748800169,0.455580717220166
"340","Medial_OFC","Accum",0.827,-0.009,0,0.222085051075931,0.0287104232429541,0.164664204590023,0.27950589756184,-0.0173075949741603,0.461477697126023
"341","MiddleFrontalGyrus","Accum",0.827,-0.009,0,0.15888322200988,0.028710423242954,0.101462375523972,0.216304068495788,-0.0805094240402119,0.398275868059971
"342","SuperiorFrontalGyrus","Accum",0.827,-0.009,0,0.208678565791973,0.028710423242954,0.151257719306065,0.266099412277881,-0.0307140802581186,0.448071211842065
"343","Ventral_ACC","Accum",0.827,-0.009,0,0.342636712280009,0.0287104232429541,0.2852158657941,0.400057558765917,0.103244066229917,0.5820293583301
"344","Dorsal_ACC","Caudate",0.827,-0.009,0,0.25318092819818,0.0287104232429539,0.195760081712273,0.310601774684088,0.0137882821480889,0.492573574248272
"345","InferiorFrontalGyrus","Caudate",0.827,-0.009,0,0.208403148009655,0.0287104232429541,0.150982301523747,0.265823994495563,-0.0309894980404367,0.447795794059747
"346","Lateral_OFC","Caudate",0.827,-0.009,0,0.208451648947794,0.0287104232429541,0.151030802461886,0.265872495433702,-0.0309409971022975,0.447844294997886
"347","Medial_OFC","Caudate",0.827,-0.009,0,0.16574983104416,0.0287104232429541,0.108328984558251,0.223170677530068,-0.073642815005932,0.405142477094251
"348","MiddleFrontalGyrus","Caudate",0.827,-0.009,0,0.183358045069162,0.0287104232429541,0.125937198583254,0.24077889155507,-0.0560346009809296,0.422750691119254
"349","SuperiorFrontalGyrus","Caudate",0.827,-0.009,0,0.222672007321354,0.0287104232429541,0.165251160835446,0.280092853807262,-0.0167206387287375,0.462064653371446
"350","Ventral_ACC","Caudate",0.827,-0.009,0,0.264976549110162,0.0287104232429541,0.207555702624253,0.32239739559607,0.0255839030600699,0.504369195160253
"351","Dorsal_ACC","Putamen",0.827,-0.009,0,0.490276914416067,0.0287104232429539,0.43285606793016,0.547697760901975,0.250884268365976,0.729669560466159
"352","InferiorFrontalGyrus","Putamen",0.827,-0.009,0,0.366871307227887,0.0287104232429541,0.309450460741978,0.424292153713795,0.127478661177795,0.606263953277978
"353","Lateral_OFC","Putamen",0.827,-0.009,0,0.260006255790781,0.0287104232429541,0.202585409304873,0.317427102276689,0.0206136097406894,0.499398901840873
"354","Medial_OFC","Putamen",0.827,-0.009,0,0.205663517262308,0.0287104232429541,0.1482426707764,0.263084363748217,-0.0337291287877834,0.4450561633124
"355","MiddleFrontalGyrus","Putamen",0.827,-0.009,0,0.212789754615392,0.0287104232429541,0.155368908129484,0.2702106011013,-0.0266028914346997,0.452182400665484
"356","SuperiorFrontalGyrus","Putamen",0.827,-0.009,0,0.289199854898013,0.0287104232429541,0.231779008412105,0.346620701383921,0.0498072088479213,0.528592500948105
"357","Ventral_ACC","Putamen",0.827,-0.009,0,0.318476631460593,0.0287104232429541,0.261055784974685,0.375897477946501,0.0790839854105015,0.557869277510685
"358","Dorsal_ACC","Accum",1.327,-0.009,0,0.286474435004728,0.0388895435982612,0.208695347808205,0.36425352220125,0.0414004221497732,0.531548447859682
"359","InferiorFrontalGyrus","Accum",1.327,-0.009,0,0.21840177492682,0.038889543598257,0.140622687730306,0.296180862123334,-0.0266722379281319,0.463475787781772
"360","Lateral_OFC","Accum",1.327,-0.009,0,0.233007828924661,0.038889543598257,0.155228741728147,0.310786916121175,-0.0120661839302908,0.478081841779613
"361","Medial_OFC","Accum",1.327,-0.009,0,0.224162531484871,0.0388895435982571,0.146383444288357,0.301941618681386,-0.0209114813700808,0.469236544339823
"362","MiddleFrontalGyrus","Accum",1.327,-0.009,0,0.172660995220185,0.038889543598257,0.0948819080236706,0.250440082416699,-0.0724130176347674,0.417735008075136
"363","SuperiorFrontalGyrus","Accum",1.327,-0.009,0,0.2223283140416,0.038889543598257,0.144549226845086,0.300107401238114,-0.0227456988133519,0.467402326896552
"364","Ventral_ACC","Accum",1.327,-0.009,0,0.356334158942287,0.0388895435982572,0.278555071745773,0.434113246138801,0.111260146087335,0.601408171797239
"365","Dorsal_ACC","Caudate",1.327,-0.009,0,0.249084532566397,0.0388895435982569,0.171305445369883,0.32686361976291,0.00401051971144475,0.494158545421349
"366","InferiorFrontalGyrus","Caudate",1.327,-0.009,0,0.213721529006889,0.0388895435982571,0.135942441810375,0.291500616203403,-0.0313524838480629,0.458795541861841
"367","Lateral_OFC","Caudate",1.327,-0.009,0,0.209718987590248,0.0388895435982571,0.131939900393733,0.287498074786762,-0.0353550252647044,0.4547930004452
"368","Medial_OFC","Caudate",1.327,-0.009,0,0.162281921977683,0.0388895435982571,0.0845028347811692,0.240061009174198,-0.0827920908772686,0.407355934832635
"369","MiddleFrontalGyrus","Caudate",1.327,-0.009,0,0.187247302441727,0.0388895435982571,0.109468215245213,0.265026389638241,-0.0578267104132253,0.432321315296679
"370","SuperiorFrontalGyrus","Caudate",1.327,-0.009,0,0.22531169649661,0.0388895435982571,0.147532609300096,0.303090783693124,-0.0197623163583418,0.470385709351562
"371","Ventral_ACC","Caudate",1.327,-0.009,0,0.256562887951221,0.0388895435982571,0.178783800754707,0.334341975147736,0.0114888750962694,0.501636900806173
"372","Dorsal_ACC","Putamen",1.327,-0.009,0,0.524285830317191,0.0388895435982569,0.446506743120677,0.602064917513705,0.279211817462239,0.769359843172143
"373","InferiorFrontalGyrus","Putamen",1.327,-0.009,0,0.396909227020429,0.0388895435982571,0.319130139823915,0.474688314216943,0.151835214165477,0.641983239875381
"374","Lateral_OFC","Putamen",1.327,-0.009,0,0.278843303754916,0.0388895435982571,0.201064216558402,0.356622390951431,0.0337692908999643,0.523917316609868
"375","Medial_OFC","Putamen",1.327,-0.009,0,0.211900236347951,0.0388895435982571,0.134121149151437,0.289679323544465,-0.0331737765070011,0.456974249202903
"376","MiddleFrontalGyrus","Putamen",1.327,-0.009,0,0.23371429570483,0.0388895435982571,0.155935208508316,0.311493382901344,-0.0113597171501219,0.478788308559782
"377","SuperiorFrontalGyrus","Putamen",1.327,-0.009,0,0.31632261655385,0.0388895435982571,0.238543529357336,0.394101703750365,0.0712486036988984,0.561396629408803
"378","Ventral_ACC","Putamen",1.327,-0.009,0,0.34801719324117,0.0388895435982571,0.270238106044655,0.425796280437684,0.102943180386218,0.593091206096122
"379","Dorsal_ACC","Accum",-1.173,-0.006,0,0.219180034045798,0.031318973501139,0.156542087043519,0.281817981048076,-0.0215172816358827,0.459877349727478
"380","InferiorFrontalGyrus","Accum",-1.173,-0.006,0,0.133388296158216,0.0313189735011349,0.070750349155946,0.196026243160486,-0.107309019523462,0.374085611839894
"381","Lateral_OFC","Accum",-1.173,-0.006,0,0.150310724116405,0.0313189735011349,0.0876727771141348,0.212948671118674,-0.0903865915652735,0.391008039798083
"382","Medial_OFC","Accum",-1.173,-0.006,0,0.215284862001766,0.031318973501135,0.152646914999496,0.277922809004036,-0.025412453679912,0.455982177683444
"383","MiddleFrontalGyrus","Accum",-1.173,-0.006,0,0.105411932531871,0.0313189735011349,0.0427739855296011,0.168049879534141,-0.135285383149807,0.346109248213549
"384","SuperiorFrontalGyrus","Accum",-1.173,-0.006,0,0.156439744839324,0.0313189735011349,0.0938017978370545,0.219077691841594,-0.0842575708423538,0.397137060521002
"385","Ventral_ACC","Accum",-1.173,-0.006,0,0.290400404458655,0.0313189735011351,0.227762457456385,0.353038351460925,0.049703088776977,0.531097720140333
"386","Dorsal_ACC","Caudate",-1.173,-0.006,0,0.265026626231638,0.0313189735011348,0.202388679229368,0.327664573233907,0.0243293105499596,0.505723941913316
"387","InferiorFrontalGyrus","Caudate",-1.173,-0.006,0,0.195732164376686,0.031318973501135,0.133094217374416,0.258370111378956,-0.044965151304992,0.436429480058364
"388","Lateral_OFC","Caudate",-1.173,-0.006,0,0.20756757447254,0.031318973501135,0.14492962747027,0.27020552147481,-0.0331297412091381,0.448264890154218
"389","Medial_OFC","Caudate",-1.173,-0.006,0,0.18422573576038,0.031318973501135,0.12158778875811,0.246863682762651,-0.0564715799212976,0.424923051442059
"390","MiddleFrontalGyrus","Caudate",-1.173,-0.006,0,0.171952109815953,0.031318973501135,0.109314162813683,0.234590056818223,-0.0687452058657255,0.412649425497631
"391","SuperiorFrontalGyrus","Caudate",-1.173,-0.006,0,0.21489509922732,0.031318973501135,0.15225715222505,0.277533046229591,-0.0258022164543577,0.455592414908999
"392","Ventral_ACC","Caudate",-1.173,-0.006,0,0.300534670899724,0.031318973501135,0.237896723897454,0.363172617901994,0.059837355218046,0.541231986581402
"393","Dorsal_ACC","Putamen",-1.173,-0.006,0,0.359259588478832,0.0313189735011348,0.296621641476562,0.421897535481101,0.118562272797154,0.59995690416051
"394","InferiorFrontalGyrus","Putamen",-1.173,-0.006,0,0.254768711969617,0.031318973501135,0.192130764967347,0.317406658971887,0.0140713962879385,0.495466027651295
"395","Lateral_OFC","Putamen",-1.173,-0.006,0,0.189472536195844,0.031318973501135,0.126834589193574,0.252110483198114,-0.0512247794858346,0.430169851877522
"396","Medial_OFC","Putamen",-1.173,-0.006,0,0.186238266111432,0.031318973501135,0.123600319109162,0.248876213113702,-0.0544590495702458,0.42693558179311
"397","MiddleFrontalGyrus","Putamen",-1.173,-0.006,0,0.135770800098977,0.031318973501135,0.0731328530967068,0.198408747101247,-0.104926515582701,0.376468115780655
"398","SuperiorFrontalGyrus","Putamen",-1.173,-0.006,0,0.189044001322237,0.031318973501135,0.126406054319967,0.251681948324507,-0.0516533143594409,0.429741317003915
"399","Ventral_ACC","Putamen",-1.173,-0.006,0,0.205924345676931,0.031318973501135,0.143286398674661,0.268562292679201,-0.0347729700047468,0.446621661358609
"400","Dorsal_ACC","Accum",-0.673,-0.006,0,0.235846349940098,0.0227199396895435,0.190406470561011,0.281286229319185,-0.000958354425529467,0.472651054305725
"401","InferiorFrontalGyrus","Accum",-0.673,-0.006,0,0.152422021522049,0.0227199396895412,0.106982142142967,0.197861900901132,-0.0843826828435772,0.389226725887676
"402","Lateral_OFC","Accum",-0.673,-0.006,0,0.167739502880701,0.0227199396895412,0.122299623501618,0.213179382259783,-0.0690652014849257,0.404544207246327
"403","Medial_OFC","Accum",-0.673,-0.006,0,0.218580644125936,0.0227199396895412,0.173140764746854,0.264020523505019,-0.0182240602396903,0.455385348491563
"404","MiddleFrontalGyrus","Accum",-0.673,-0.006,0,0.119777830015691,0.0227199396895412,0.0743379506366085,0.165217709394773,-0.117026874349936,0.356582534381317
"405","SuperiorFrontalGyrus","Accum",-0.673,-0.006,0,0.17098728988615,0.0227199396895412,0.125547410507068,0.216427169265233,-0.0658174144794763,0.407791994251777
"406","Ventral_ACC","Accum",-0.673,-0.006,0,0.305288203200594,0.0227199396895413,0.259848323821512,0.350728082579677,0.0684834988349675,0.542092907566221
"407","Dorsal_ACC","Caudate",-0.673,-0.006,0,0.268707454907468,0.022719939689541,0.223267575528386,0.31414733428655,0.0319027505418411,0.505512159273094
"408","InferiorFrontalGyrus","Caudate",-0.673,-0.006,0,0.202893131315122,0.0227199396895412,0.15745325193604,0.248333010694205,-0.0339115730505042,0.439697835680749
"409","Lateral_OFC","Caudate",-0.673,-0.006,0,0.210237147768493,0.0227199396895413,0.164797268389411,0.255677027147576,-0.0265675565971331,0.44704185213412
"410","Medial_OFC","Caudate",-0.673,-0.006,0,0.181000219069503,0.0227199396895412,0.13556033969042,0.226440098448585,-0.0558044852961239,0.417804923435129
"411","MiddleFrontalGyrus","Caudate",-0.673,-0.006,0,0.177268807093337,0.0227199396895412,0.131828927714254,0.222708686472419,-0.0595358972722898,0.414073511458963
"412","SuperiorFrontalGyrus","Caudate",-0.673,-0.006,0,0.220305554499351,0.0227199396895412,0.174865675120268,0.265745433878433,-0.0164991498662757,0.457110258864977
"413","Ventral_ACC","Caudate",-0.673,-0.006,0,0.295229287014494,0.0227199396895412,0.249789407635411,0.340669166393576,0.0584245826488672,0.53203399138012
"414","Dorsal_ACC","Putamen",-0.673,-0.006,0,0.393472658852929,0.022719939689541,0.348032779473847,0.438912538232011,0.156667954487303,0.630277363218556
"415","InferiorFrontalGyrus","Putamen",-0.673,-0.006,0,0.284567243244273,0.0227199396895413,0.23912736386519,0.330007122623355,0.0477625388786462,0.521371947609899
"416","Lateral_OFC","Putamen",-0.673,-0.006,0,0.20828421149205,0.0227199396895413,0.162844332112967,0.253724090871132,-0.0285204928735766,0.445088915857677
"417","Medial_OFC","Putamen",-0.673,-0.006,0,0.192348748629663,0.0227199396895412,0.14690886925058,0.237788628008745,-0.0444559557359637,0.429153452995289
"418","MiddleFrontalGyrus","Putamen",-0.673,-0.006,0,0.155567899613569,0.0227199396895413,0.110128020234486,0.201007778992651,-0.0812368047520577,0.392372603979195
"419","SuperiorFrontalGyrus","Putamen",-0.673,-0.006,0,0.215095582870644,0.0227199396895412,0.169655703491561,0.260535462249726,-0.0217091214949827,0.45190028723627
"420","Ventral_ACC","Putamen",-0.673,-0.006,0,0.235816822187328,0.0227199396895412,0.190376942808246,0.281256701566411,-0.000987882178298233,0.472621526552955
"421","Dorsal_ACC","Accum",-0.173,-0.006,0,0.252512665834398,0.0175753751644147,0.217361915505569,0.287663416163228,0.0174653075842237,0.487560024084573
"422","InferiorFrontalGyrus","Accum",-0.173,-0.006,0,0.171455746885883,0.0175753751644137,0.136304996557055,0.20660649721471,-0.0635916113642915,0.406503105136057
"423","Lateral_OFC","Accum",-0.173,-0.006,0,0.185168281644997,0.0175753751644137,0.15001753131617,0.220319031973825,-0.0498790766051772,0.420215639895171
"424","Medial_OFC","Accum",-0.173,-0.006,0,0.221876426250106,0.0175753751644137,0.186725675921279,0.257027176578934,-0.0131709320000679,0.456923784500281
"425","MiddleFrontalGyrus","Accum",-0.173,-0.006,0,0.134143727499511,0.0175753751644137,0.0989929771706834,0.169294477828338,-0.100903630750663,0.369191085749685
"426","SuperiorFrontalGyrus","Accum",-0.173,-0.006,0,0.185534834932976,0.0175753751644137,0.150384084604149,0.220685585261804,-0.0495125233171981,0.420582193183151
"427","Ventral_ACC","Accum",-0.173,-0.006,0,0.320176001942533,0.0175753751644137,0.285025251613706,0.35532675227136,0.0851286436923586,0.555223360192707
"428","Dorsal_ACC","Caudate",-0.173,-0.006,0,0.272388283583298,0.0175753751644136,0.237237533254471,0.307539033912125,0.0373409253331234,0.507435641833472
"429","InferiorFrontalGyrus","Caudate",-0.173,-0.006,0,0.210054098253558,0.0175753751644138,0.174903347924731,0.245204848582386,-0.0249932599966159,0.445101456503733
"430","Lateral_OFC","Caudate",-0.173,-0.006,0,0.212906721064447,0.0175753751644138,0.177755970735619,0.248057471393274,-0.0221406371857274,0.447954079314621
"431","Medial_OFC","Caudate",-0.173,-0.006,0,0.177774702378625,0.0175753751644138,0.142623952049797,0.212925452707452,-0.0572726558715495,0.412822060628799
"432","MiddleFrontalGyrus","Caudate",-0.173,-0.006,0,0.182585504370721,0.0175753751644138,0.147434754041893,0.217736254699548,-0.0524618538794535,0.417632862620895
"433","SuperiorFrontalGyrus","Caudate",-0.173,-0.006,0,0.225716009771381,0.0175753751644138,0.190565259442554,0.260866760100209,-0.00933134847879311,0.460763368021556
"434","Ventral_ACC","Caudate",-0.173,-0.006,0,0.289923903129264,0.0175753751644138,0.254773152800436,0.325074653458091,0.0548765448790892,0.524971261379438
"435","Dorsal_ACC","Putamen",-0.173,-0.006,0,0.427685729227027,0.0175753751644135,0.3925349788982,0.462836479555854,0.192638370976853,0.662733087477202
"436","InferiorFrontalGyrus","Putamen",-0.173,-0.006,0,0.314365774518929,0.0175753751644138,0.279215024190102,0.349516524847757,0.0793184162687548,0.549413132769104
"437","Lateral_OFC","Putamen",-0.173,-0.006,0,0.227095886788256,0.0175753751644138,0.191945136459429,0.262246637117084,-0.00795147146191788,0.462143245038431
"438","Medial_OFC","Putamen",-0.173,-0.006,0,0.198459231147893,0.0175753751644138,0.163308480819066,0.233609981476721,-0.0365881271022808,0.433506589398068
"439","MiddleFrontalGyrus","Putamen",-0.173,-0.006,0,0.175364999128161,0.0175753751644138,0.140214248799333,0.210515749456988,-0.0596823591220135,0.410412357378335
"440","SuperiorFrontalGyrus","Putamen",-0.173,-0.006,0,0.241147164419051,0.0175753751644138,0.205996414090223,0.276297914747878,0.0060998061688762,0.476194522669225
"441","Ventral_ACC","Putamen",-0.173,-0.006,0,0.265709298697725,0.0175753751644138,0.230558548368898,0.300860049026553,0.030661940447551,0.5007566569479
"442","Dorsal_ACC","Accum",0.327,-0.006,0,0.269178981728699,0.0189465711722555,0.231285839384188,0.30707212407321,0.0337058928024955,0.504652070654902
"443","InferiorFrontalGyrus","Accum",0.327,-0.006,0,0.190489472249716,0.0189465711722542,0.152596329905208,0.228382614594225,-0.0449836166764864,0.425962561175919
"444","Lateral_OFC","Accum",0.327,-0.006,0,0.202597060409293,0.0189465711722543,0.164703918064785,0.240490202753802,-0.0328760285169094,0.438070149335496
"445","Medial_OFC","Accum",0.327,-0.006,0,0.225172208374276,0.0189465711722543,0.187279066029768,0.263065350718785,-0.0103008805519263,0.460645297300479
"446","MiddleFrontalGyrus","Accum",0.327,-0.006,0,0.148509624983331,0.0189465711722543,0.110616482638822,0.186402767327839,-0.086963463942872,0.383982713909534
"447","SuperiorFrontalGyrus","Accum",0.327,-0.006,0,0.200082379979802,0.0189465711722543,0.162189237635294,0.237975522324311,-0.0353907089464006,0.435555468906005
"448","Ventral_ACC","Accum",0.327,-0.006,0,0.335063800684472,0.0189465711722543,0.297170658339963,0.37295694302898,0.099590711758269,0.570536889610675
"449","Dorsal_ACC","Caudate",0.327,-0.006,0,0.276069112259128,0.0189465711722541,0.23817596991462,0.313962254603636,0.040596023332925,0.511542201185331
"450","InferiorFrontalGyrus","Caudate",0.327,-0.006,0,0.217215065191995,0.0189465711722543,0.179321922847486,0.255108207536503,-0.0182580237342082,0.452688154118197
"451","Lateral_OFC","Caudate",0.327,-0.006,0,0.2155762943604,0.0189465711722543,0.177683152015892,0.253469436704909,-0.0198967945658024,0.451049383286603
"452","Medial_OFC","Caudate",0.327,-0.006,0,0.174549185687747,0.0189465711722543,0.136656043343238,0.212442328032256,-0.0609239032384559,0.41002227461395
"453","MiddleFrontalGyrus","Caudate",0.327,-0.006,0,0.187902201648105,0.0189465711722543,0.150009059303596,0.225795343992614,-0.0475708872780978,0.423375290574308
"454","SuperiorFrontalGyrus","Caudate",0.327,-0.006,0,0.231126465043412,0.0189465711722543,0.193233322698903,0.26901960738792,-0.00434662388279122,0.466599553969614
"455","Ventral_ACC","Caudate",0.327,-0.006,0,0.284618519244033,0.0189465711722543,0.246725376899525,0.322511661588542,0.0491454303178304,0.520091608170236
"456","Dorsal_ACC","Putamen",0.327,-0.006,0,0.461898799601125,0.0189465711722541,0.424005657256617,0.499791941945633,0.226425710674922,0.697371888527328
"457","InferiorFrontalGyrus","Putamen",0.327,-0.006,0,0.344164305793585,0.0189465711722543,0.306271163449077,0.382057448138094,0.108691216867383,0.579637394719788
"458","Lateral_OFC","Putamen",0.327,-0.006,0,0.245907562084463,0.0189465711722543,0.208014419739954,0.283800704428972,0.0104344731582601,0.481380651010666
"459","Medial_OFC","Putamen",0.327,-0.006,0,0.204569713666124,0.0189465711722543,0.166676571321615,0.242462856010633,-0.0309033752600788,0.440042802592327
"460","MiddleFrontalGyrus","Putamen",0.327,-0.006,0,0.195162098642753,0.0189465711722543,0.157268956298244,0.233055240987261,-0.0403109902834499,0.430635187568956
"461","SuperiorFrontalGyrus","Putamen",0.327,-0.006,0,0.267198745967457,0.0189465711722543,0.229305603622949,0.305091888311966,0.0317256570412544,0.50267183489366
"462","Ventral_ACC","Putamen",0.327,-0.006,0,0.295601775208122,0.0189465711722543,0.257708632863614,0.333494917552631,0.0601286862819196,0.531074864134325
"463","Dorsal_ACC","Accum",0.827,-0.006,0,0.285845297622999,0.0258153423479672,0.234214612927065,0.337475982318933,0.0477751126483214,0.523915482597677
"464","InferiorFrontalGyrus","Accum",0.827,-0.006,0,0.20952319761355,0.0258153423479644,0.157892512917621,0.261153882309479,-0.0285469873611265,0.447593382588226
"465","Lateral_OFC","Accum",0.827,-0.006,0,0.22002583917359,0.0258153423479644,0.168395154477661,0.271656523869518,-0.0180443458010867,0.458096024148266
"466","Medial_OFC","Accum",0.827,-0.006,0,0.228467990498447,0.0258153423479645,0.176837305802518,0.280098675194376,-0.00960219447622981,0.466538175473123
"467","MiddleFrontalGyrus","Accum",0.827,-0.006,0,0.162875522467151,0.0258153423479644,0.111244837771222,0.21450620716308,-0.0751946625075257,0.400945707441827
"468","SuperiorFrontalGyrus","Accum",0.827,-0.006,0,0.214629925026628,0.0258153423479644,0.162999240330699,0.266260609722557,-0.0234402599480482,0.452700110001305
